,sat_name,UTC time,alt_at_DRAO,az_at_DRAO
286,GPS BIIR-11 (PRN 19),2022-08-29 20:46:00,-38.06545020680312,10.952835003971796
287,GPS BIIR-11 (PRN 19),2022-08-29 20:47:00,-37.719002521532566,10.847829383219311
288,GPS BIIR-11 (PRN 19),2022-08-29 20:48:00,-37.37247970418114,10.7426478850957
289,GPS BIIR-11 (PRN 19),2022-08-29 20:49:00,-37.0258920000326,10.637254651107819
290,GPS BIIR-11 (PRN 19),2022-08-29 20:50:00,-36.67924965437069,10.531617237857109
291,GPS BIIR-11 (PRN 19),2022-08-29 20:51:00,-36.33256291247919,10.425701494397721
292,GPS BIIR-11 (PRN 19),2022-08-29 20:52:00,-35.98584201964183,10.319474977331097
293,GPS BIIR-11 (PRN 19),2022-08-29 20:53:00,-35.63910063623696,10.212903535711389
294,GPS BIIR-11 (PRN 19),2022-08-29 20:54:00,-35.292345592453756,10.105955579913683
295,GPS BIIR-11 (PRN 19),2022-08-29 20:55:00,-34.94558713357596,9.998600374086715
296,GPS BIIR-11 (PRN 19),2022-08-29 20:56:00,-34.59883550488734,9.890805474831927
297,GPS BIIR-11 (PRN 19),2022-08-29 20:57:00,-34.252104366766225,9.782540146298055
298,GPS BIIR-11 (PRN 19),2022-08-29 20:58:00,-33.90540396449638,9.673773652633834
299,GPS BIIR-11 (PRN 19),2022-08-29 20:59:00,-33.55874795845614,9.564476111761643
300,GPS BIIR-11 (PRN 19),2022-08-29 21:00:00,-33.21213976374009,9.454616787830219
301,GPS BIIR-11 (PRN 19),2022-08-29 21:01:00,-32.86559645582115,9.344167506309235
302,GPS BIIR-11 (PRN 19),2022-08-29 21:02:00,-32.519128279983086,9.233098385121073
303,GPS BIIR-11 (PRN 19),2022-08-29 21:03:00,-32.172748896604226,9.12138039596176
304,GPS BIIR-11 (PRN 19),2022-08-29 21:04:00,-31.82646513587375,9.008985364300969
305,GPS BIIR-11 (PRN 19),2022-08-29 21:05:00,-31.480290658169995,8.895884261834727
306,GPS BIIR-11 (PRN 19),2022-08-29 21:06:00,-31.1342391238713,8.782049767806356
307,GPS BIIR-11 (PRN 19),2022-08-29 21:07:00,-30.788324193356,8.667452853911882
308,GPS BIIR-11 (PRN 19),2022-08-29 21:08:00,-30.442552696813276,8.552067906941918
309,GPS BIIR-11 (PRN 19),2022-08-29 21:09:00,-30.096941709716045,8.435866752366138
310,GPS BIIR-11 (PRN 19),2022-08-29 21:10:00,-29.751501477348068,8.31882206942786
311,GPS BIIR-11 (PRN 19),2022-08-29 21:11:00,-29.40624224499309,8.200907391144053
312,GPS BIIR-11 (PRN 19),2022-08-29 21:12:00,-29.061181088124048,8.08209625053168
313,GPS BIIR-11 (PRN 19),2022-08-29 21:13:00,-28.716331667119274,7.962362180607711
314,GPS BIIR-11 (PRN 19),2022-08-29 21:14:00,-28.371705934809818,7.84167871438911
315,GPS BIIR-11 (PRN 19),2022-08-29 21:15:00,-28.027314136479436,7.720021092440135
316,GPS BIIR-11 (PRN 19),2022-08-29 21:16:00,-27.683173347601052,7.5973637015514
317,GPS BIIR-11 (PRN 19),2022-08-29 21:17:00,-27.339297228553004,7.473679220966224
318,GPS BIIR-11 (PRN 19),2022-08-29 21:18:00,-26.995699439713636,7.348943745022512
319,GPS BIIR-11 (PRN 19),2022-08-29 21:19:00,-26.652391933913993,7.223132514284523
320,GPS BIIR-11 (PRN 19),2022-08-29 21:20:00,-26.30939349417429,7.0962199155428705
321,GPS BIIR-11 (PRN 19),2022-08-29 21:21:00,-25.966714365778287,6.968180762474988
322,GPS BIIR-11 (PRN 19),2022-08-29 21:22:00,-25.62437162419891,6.838991576305605
323,GPS BIIR-11 (PRN 19),2022-08-29 21:23:00,-25.282378929814495,6.7086267438253335
324,GPS BIIR-11 (PRN 19),2022-08-29 21:24:00,-24.940753358097965,6.577063213145725
325,GPS BIIR-11 (PRN 19),2022-08-29 21:25:00,-24.599510276974957,6.444275797944214
326,GPS BIIR-11 (PRN 19),2022-08-29 21:26:00,-24.258663346823813,6.310241446332354
327,GPS BIIR-11 (PRN 19),2022-08-29 21:27:00,-23.918229643117453,6.174935398874401
328,GPS BIIR-11 (PRN 19),2022-08-29 21:28:00,-23.578226241328803,6.038335030568731
329,GPS BIIR-11 (PRN 19),2022-08-29 21:29:00,-23.238668509383494,5.900416008866425
330,GPS BIIR-11 (PRN 19),2022-08-29 21:30:00,-22.89957352275446,5.761155281879035
331,GPS BIIR-11 (PRN 19),2022-08-29 21:31:00,-22.56095664936732,5.620529370831289
332,GPS BIIR-11 (PRN 19),2022-08-29 21:32:00,-22.222838379789593,5.478516077608384
333,GPS BIIR-11 (PRN 19),2022-08-29 21:33:00,-21.88523237439962,5.335091069661401
334,GPS BIIR-11 (PRN 19),2022-08-29 21:34:00,-21.548159123764904,5.190232575762363
335,GPS BIIR-11 (PRN 19),2022-08-29 21:35:00,-21.211633995811084,5.043917544022819
336,GPS BIIR-11 (PRN 19),2022-08-29 21:36:00,-20.87567748110567,4.896123349441145
337,GPS BIIR-11 (PRN 19),2022-08-29 21:37:00,-20.54030836266887,4.746827793902536
338,GPS BIIR-11 (PRN 19),2022-08-29 21:38:00,-20.205542008426328,4.59600825240537
339,GPS BIIR-11 (PRN 19),2022-08-29 21:39:00,-19.871400616492842,4.443642953721664
340,GPS BIIR-11 (PRN 19),2022-08-29 21:40:00,-19.53790296988863,4.289709699736617
341,GPS BIIR-11 (PRN 19),2022-08-29 21:41:00,-19.20506785163391,4.1341867192222495
342,GPS BIIR-11 (PRN 19),2022-08-29 21:42:00,-18.872914044748896,3.9770518140637594
343,GPS BIIR-11 (PRN 19),2022-08-29 21:43:00,-18.541463747348395,3.818284066806813
344,GPS BIIR-11 (PRN 19),2022-08-29 21:44:00,-18.210737449999915,3.657861279336608
345,GPS BIIR-11 (PRN 19),2022-08-29 21:45:00,-17.880753935723675,3.495762747642223
346,GPS BIIR-11 (PRN 19),2022-08-29 21:46:00,-17.551537110181766,3.3319669139390893
347,GPS BIIR-11 (PRN 19),2022-08-29 21:47:00,-17.22310575639441,3.166452860772874
348,GPS BIIR-11 (PRN 19),2022-08-29 21:48:00,-16.89548207247641,2.9991996706892445
349,GPS BIIR-11 (PRN 19),2022-08-29 21:49:00,-16.568688256542565,2.830186639677279
350,GPS BIIR-11 (PRN 19),2022-08-29 21:50:00,-16.24274650670768,2.6593932771694675
351,GPS BIIR-11 (PRN 19),2022-08-29 21:51:00,-15.917679021086554,2.4867988791548883
352,GPS BIIR-11 (PRN 19),2022-08-29 21:52:00,-15.593509705341285,2.3123831685094425
353,GPS BIIR-11 (PRN 19),2022-08-29 21:53:00,-15.270260757586678,2.136126508439267
354,GPS BIIR-11 (PRN 19),2022-08-29 21:54:00,-14.947956083484824,1.9580084083768512
355,GPS BIIR-11 (PRN 19),2022-08-29 21:55:00,-14.62661958869782,1.778009551693449
356,GPS BIIR-11 (PRN 19),2022-08-29 21:56:00,-14.306276032661405,1.5961100881517851
357,GPS BIIR-11 (PRN 19),2022-08-29 21:57:00,-13.986949321037676,1.4122909145665246
358,GPS BIIR-11 (PRN 19),2022-08-29 21:58:00,-13.668663359488727,1.2265325008655092
359,GPS BIIR-11 (PRN 19),2022-08-29 21:59:00,-13.351444614997593,1.0388161707502273
360,GPS BIIR-11 (PRN 19),2022-08-29 22:00:00,-13.035317847000016,0.8491229811179027
361,GPS BIIR-11 (PRN 19),2022-08-29 22:01:00,-12.720309522479027,0.6574344157525825
362,GPS BIIR-11 (PRN 19),2022-08-29 22:02:00,-12.406445254644018,0.46373211852087204
363,GPS BIIR-11 (PRN 19),2022-08-29 22:03:00,-12.093751510478016,0.2679980000936415
364,GPS BIIR-11 (PRN 19),2022-08-29 22:04:00,-11.782254756964061,0.07021414456453275
365,GPS BIIR-11 (PRN 19),2022-08-29 22:05:00,-11.471982314858831,359.8703730274658
366,GPS BIIR-11 (PRN 19),2022-08-29 22:06:00,-11.162962358692653,359.6684179940869
367,GPS BIIR-11 (PRN 19),2022-08-29 22:07:00,-10.855221355448558,359.4643865832003
368,GPS BIIR-11 (PRN 19),2022-08-29 22:08:00,-10.548789187204166,359.2582241532926
369,GPS BIIR-11 (PRN 19),2022-08-29 22:09:00,-10.243692320942513,359.0499307043639
370,GPS BIIR-11 (PRN 19),2022-08-29 22:10:00,-9.939961492514863,358.83950623641414
371,GPS BIIR-11 (PRN 19),2022-08-29 22:11:00,-9.637624022677894,358.62689610793
372,GPS BIIR-11 (PRN 19),2022-08-29 22:12:00,-9.336710647282874,358.4121003189114
373,GPS BIIR-11 (PRN 19),2022-08-29 22:13:00,-9.037249540860127,358.1950915486018
374,GPS BIIR-11 (PRN 19),2022-08-29 22:14:00,-8.739273146808213,357.9758971177577
375,GPS BIIR-11 (PRN 19),2022-08-29 22:15:00,-8.442809639657455,357.7544623848659
376,GPS BIIR-11 (PRN 19),2022-08-29 22:16:00,-8.146403335340997,357.53078734992636
377,GPS BIIR-11 (PRN 19),2022-08-29 22:17:00,-7.843744846613038,357.3048446921823
378,GPS BIIR-11 (PRN 19),2022-08-29 22:18:00,-7.540426390856527,357.07663441163385
379,GPS BIIR-11 (PRN 19),2022-08-29 22:19:00,-7.2358178831205295,356.84615650828096
380,GPS BIIR-11 (PRN 19),2022-08-29 22:20:00,-6.929034387020706,356.6133836613669
381,GPS BIIR-11 (PRN 19),2022-08-29 22:21:00,-6.618744015668905,356.3782885501351
382,GPS BIIR-11 (PRN 19),2022-08-29 22:22:00,-6.303079566100772,356.1408711745854
383,GPS BIIR-11 (PRN 19),2022-08-29 22:23:00,-5.979011422532585,355.901131534718
384,GPS BIIR-11 (PRN 19),2022-08-29 22:24:00,-5.641527079887201,355.65904230977605
385,GPS BIIR-11 (PRN 19),2022-08-29 22:25:00,-5.281418162502972,355.4146034997596
386,GPS BIIR-11 (PRN 19),2022-08-29 22:26:00,-4.879257477946267,355.1678151046687
387,GPS BIIR-11 (PRN 19),2022-08-29 22:27:00,-4.382402623849683,354.9186498037467
388,GPS BIIR-11 (PRN 19),2022-08-29 22:28:00,-3.6405804738496528,354.66708027623673
389,GPS BIIR-11 (PRN 19),2022-08-29 22:29:00,-3.042636258715941,354.41313384289566
390,GPS BIIR-11 (PRN 19),2022-08-29 22:30:00,-2.7181181764361795,354.15678318296676
391,GPS BIIR-11 (PRN 19),2022-08-29 22:31:00,-2.4767839008409456,353.89802829645
392,GPS BIIR-11 (PRN 19),2022-08-29 22:32:00,-2.27011881169905,353.63686918334537
393,GPS BIIR-11 (PRN 19),2022-08-29 22:33:00,-2.0805750858156724,353.37330584365293
394,GPS BIIR-11 (PRN 19),2022-08-29 22:34:00,-1.899797480845183,353.1072836358593
395,GPS BIIR-11 (PRN 19),2022-08-29 22:35:00,-1.7231337841891567,352.83885720147777
396,GPS BIIR-11 (PRN 19),2022-08-29 22:36:00,-1.547756190809503,352.56799921975175
397,GPS BIIR-11 (PRN 19),2022-08-29 22:37:00,-1.3718727365444452,352.29468236992454
398,GPS BIIR-11 (PRN 19),2022-08-29 22:38:00,-1.1943342420661285,352.0189339727528
399,GPS BIIR-11 (PRN 19),2022-08-29 22:39:00,-1.0144712421141862,351.7407540282365
400,GPS BIIR-11 (PRN 19),2022-08-29 22:40:00,-0.8319301143165113,351.460115215619
401,GPS BIIR-11 (PRN 19),2022-08-29 22:41:00,-0.6466252145042142,351.177044855657
402,GPS BIIR-11 (PRN 19),2022-08-29 22:42:00,-0.4585968834820803,350.8915156275938
403,GPS BIIR-11 (PRN 19),2022-08-29 22:43:00,-0.26809338261818366,350.60355485218605
404,GPS BIIR-11 (PRN 19),2022-08-29 22:44:00,-0.0754177682064106,350.3131352086771
405,GPS BIIR-11 (PRN 19),2022-08-29 22:45:00,0.11907036763571495,350.02028401782366
406,GPS BIIR-11 (PRN 19),2022-08-29 22:46:00,0.31498215102264515,349.72500127962564
407,GPS BIIR-11 (PRN 19),2022-08-29 22:47:00,0.5119206505800459,349.42728699408315
408,GPS BIIR-11 (PRN 19),2022-08-29 22:48:00,0.709496358762241,349.1271411611961
409,GPS BIIR-11 (PRN 19),2022-08-29 22:49:00,0.9073368434964801,348.8245637809645
410,GPS BIIR-11 (PRN 19),2022-08-29 22:50:00,1.105093444969975,348.51955485338846
411,GPS BIIR-11 (PRN 19),2022-08-29 22:51:00,1.302443650187854,348.2121416992245
412,GPS BIIR-11 (PRN 19),2022-08-29 22:52:00,1.4990922669119258,347.9023516392294
413,GPS BIIR-11 (PRN 19),2022-08-29 22:53:00,1.694771316938973,347.59013003188977
414,GPS BIIR-11 (PRN 19),2022-08-29 22:54:00,1.889238008388343,347.27555883947565
415,GPS BIIR-11 (PRN 19),2022-08-29 22:55:00,2.0822728147112435,346.9585834204737
416,GPS BIIR-11 (PRN 19),2022-08-29 22:56:00,2.273677980586861,346.6392584163973
417,GPS BIIR-11 (PRN 19),2022-08-29 22:57:00,2.4632750673231296,346.31761114800304
418,GPS BIIR-11 (PRN 19),2022-08-29 22:58:00,2.6509022848140837,345.99358697377767
419,GPS BIIR-11 (PRN 19),2022-08-29 22:59:00,2.8364134243228034,345.6672678559911
420,GPS BIIR-11 (PRN 19),2022-08-29 23:00:00,3.0196755106038853,345.3386264738868
421,GPS BIIR-11 (PRN 19),2022-08-29 23:01:00,3.2005673077995604,345.007717468978
422,GPS BIIR-11 (PRN 19),2022-08-29 23:02:00,3.378978038779229,344.67451352050807
423,GPS BIIR-11 (PRN 19),2022-08-29 23:03:00,3.5548058910355746,344.33906926999043
424,GPS BIIR-11 (PRN 19),2022-08-29 23:04:00,3.72795694946751,344.001384717425
425,GPS BIIR-11 (PRN 19),2022-08-29 23:05:00,3.898345409823587,343.6614871835685
426,GPS BIIR-11 (PRN 19),2022-08-29 23:06:00,4.065889523277177,343.31940398917754
427,GPS BIIR-11 (PRN 19),2022-08-29 23:07:00,4.2305154384078785,342.9751624550089
428,GPS BIIR-11 (PRN 19),2022-08-29 23:08:00,4.392152718889877,342.62873526030586
429,GPS BIIR-11 (PRN 19),2022-08-29 23:09:00,4.550710864716668,342.28023168809517
430,GPS BIIR-11 (PRN 19),2022-08-29 23:10:00,4.706180057491322,341.92959709686335
431,GPS BIIR-11 (PRN 19),2022-08-29 23:11:00,4.858474919849211,341.5769134488806
432,GPS BIIR-11 (PRN 19),2022-08-29 23:12:00,5.007540383390155,341.22218074414684
433,GPS BIIR-11 (PRN 19),2022-08-29 23:13:00,5.1533235141480835,340.8654263034187
434,GPS BIIR-11 (PRN 19),2022-08-29 23:14:00,5.295776073911985,340.50667744745294
435,GPS BIIR-11 (PRN 19),2022-08-29 23:15:00,5.434850251357669,340.14598881776294
436,GPS BIIR-11 (PRN 19),2022-08-29 23:16:00,5.5705016502555305,339.78336041434864
437,GPS BIIR-11 (PRN 19),2022-08-29 23:17:00,5.7026871550364335,339.41887419948006
438,GPS BIIR-11 (PRN 19),2022-08-29 23:18:00,5.831366638339005,339.05250285240055
439,GPS BIIR-11 (PRN 19),2022-08-29 23:19:00,5.956500826575516,338.68430101462354
440,GPS BIIR-11 (PRN 19),2022-08-29 23:20:00,6.078052153705531,338.31432332766224
441,GPS BIIR-11 (PRN 19),2022-08-29 23:21:00,6.195985615009557,337.9425971122735
442,GPS BIIR-11 (PRN 19),2022-08-29 23:22:00,6.310267059541741,337.5691496892139
443,GPS BIIR-11 (PRN 19),2022-08-29 23:23:00,6.42086447079035,337.1940083792401
444,GPS BIIR-11 (PRN 19),2022-08-29 23:24:00,6.5277462591304705,336.8172278238655
445,GPS BIIR-11 (PRN 19),2022-08-29 23:25:00,6.630882969371309,336.4388626646035
446,GPS BIIR-11 (PRN 19),2022-08-29 23:26:00,6.730246426982539,336.058912901454
447,GPS BIIR-11 (PRN 19),2022-08-29 23:27:00,6.8258097380943035,335.67746049668716
448,GPS BIIR-11 (PRN 19),2022-08-29 23:28:00,6.91754814327086,335.29453277105955
449,GPS BIIR-11 (PRN 19),2022-08-29 23:29:00,7.005436456189646,334.91015704532794
450,GPS BIIR-11 (PRN 19),2022-08-29 23:30:00,7.089452051849034,334.5243879610056
451,GPS BIIR-11 (PRN 19),2022-08-29 23:31:00,7.169573585907869,334.1372528388493
452,GPS BIIR-11 (PRN 19),2022-08-29 23:32:00,7.245779714024993,333.74883364112895
453,GPS BIIR-11 (PRN 19),2022-08-29 23:33:00,7.318052506953837,333.35915768860144
454,GPS BIIR-11 (PRN 19),2022-08-29 23:34:00,7.386373181674182,332.96825230202325
455,GPS BIIR-11 (PRN 19),2022-08-29 23:35:00,7.45072551648675,332.5761994436645
456,GPS BIIR-11 (PRN 19),2022-08-29 23:36:00,7.5110941434659075,332.1829991135252
457,GPS BIIR-11 (PRN 19),2022-08-29 23:37:00,7.567464548459669,331.7887332738754
458,GPS BIIR-11 (PRN 19),2022-08-29 23:38:00,7.61982392486334,331.39342924547174
459,GPS BIIR-11 (PRN 19),2022-08-29 23:39:00,7.6681603198458745,330.99716899058427
460,GPS BIIR-11 (PRN 19),2022-08-29 23:40:00,7.7124634881235155,330.59995250921304
461,GPS BIIR-11 (PRN 19),2022-08-29 23:41:00,7.75272318441251,330.2018890843847
462,GPS BIIR-11 (PRN 19),2022-08-29 23:42:00,7.788932578523686,329.8029513953426
463,GPS BIIR-11 (PRN 19),2022-08-29 23:43:00,7.821083986494228,329.40324872511343
464,GPS BIIR-11 (PRN 19),2022-08-29 23:44:00,7.849172285682259,329.0028083944539
465,GPS BIIR-11 (PRN 19),2022-08-29 23:45:00,7.873192353445902,328.6017123656341
466,GPS BIIR-11 (PRN 19),2022-08-29 23:46:00,7.893141628464217,328.1999606386539
467,GPS BIIR-11 (PRN 19),2022-08-29 23:47:00,7.909017549416265,327.79760785502685
468,GPS BIIR-11 (PRN 19),2022-08-29 23:48:00,7.920820116302047,327.3947359770228
469,GPS BIIR-11 (PRN 19),2022-08-29 23:49:00,7.928549329121562,326.9913723253985
470,GPS BIIR-11 (PRN 19),2022-08-29 23:50:00,7.932206895422104,326.58759886242404
471,GPS BIIR-11 (PRN 19),2022-08-29 23:51:00,7.931795376524612,326.18341558809936
472,GPS BIIR-11 (PRN 19),2022-08-29 23:52:00,7.92731989507096,325.77890446469456
473,GPS BIIR-11 (PRN 19),2022-08-29 23:53:00,7.918784719929383,325.3741201337229
474,GPS BIIR-11 (PRN 19),2022-08-29 23:54:00,7.90619668128905,324.96908991594114
475,GPS BIIR-11 (PRN 19),2022-08-29 23:55:00,7.889564316886422,324.5638684528626
476,GPS BIIR-11 (PRN 19),2022-08-29 23:56:00,7.868895310684318,324.1585377067574
477,GPS BIIR-11 (PRN 19),2022-08-29 23:57:00,7.844201615513783,323.7530976776254
478,GPS BIIR-11 (PRN 19),2022-08-29 23:58:00,7.815492622884927,323.3476303277368
479,GPS BIIR-11 (PRN 19),2022-08-29 23:59:00,7.78278199317609,322.94216297784817
